tech_id,text,tech_name,top_tech_id,dataset,clean,sanitized
T1548.002,The key differences in this variant:  Two CAB files are encoded into the Word document in text boxes instead of being appended in the DOC file There is one CAB file for an x86 system and another for an x64 system This malware sample uses uacme.exe with dummy.dll to implement the UAC bypass  exe is the program vulnerable to the UAC bypass attack dll runs install.bat to set up the service (same as NTWDBLIB.dll)   exe and dummy.dll may be either 64-bit or 32-bit binaries based on the OS,Abuse Elevation Control Mechanism: Bypass User Account Control,T1548,tram,The key differences in this variant:  Two CAB files are encoded into the Word document in text boxes instead of being appended in the DOC file There is one CAB file for an x86 system and another for an x64 system This malware sample uses file with file to implement the UAC bypass  exe is the program vulnerable to the UAC bypass attack dll runs file to set up the service (same as file)   exe and file may be either 64-bit or 32-bit binaries based on the OS,True
T1124,"Its encoding method has been modified from time to time, aligned with major upgrade of PlugX itself",System Time Discovery,T1124,tram,"Its encoding method has been modified from time to time, aligned with major upgrade of PlugX itself",False
T1124,The PE compile time of loaders and the create time of droppers (Word documents) are plotted in the graph,System Time Discovery,T1124,tram,The PE compile time of loaders and the create time of droppers (Word documents) are plotted in the graph,False
T1124,"Campaign Code and Compile Time Correlation In some cases, there is a close proximity of the compile time of a CARBANAK sample to the month specified in a particular campaign code",System Time Discovery,T1124,tram,"Campaign Code and Compile Time Correlation In some cases, there is a close proximity of the compile time of a CARBANAK sample to the month specified in a particular campaign code",False
T1124,"These four were then all modified on the same date and time on October 13, 2018 08:21",System Time Discovery,T1124,tram,"These four were then all modified on the same date and time on October 13, 2018 08:21",False
T1124,"A possible explanation for this is that the document was copied to another system with an incorrectly set system time, then saved with the incorrect time",System Time Discovery,T1124,tram,"A possible explanation for this is that the document was copied to another system with an incorrectly set system time, then saved with the incorrect time",False
T1124,"Alarmingly, the detection score on VirusTotal for all of the documents continues to be 0/56 from the time the first documents were uploaded (1.6.2017) up until the date of this publication",System Time Discovery,T1124,tram,"Alarmingly, the detection score on VirusTotal for all of the documents continues to be 0/56 from the time the first documents were uploaded (1.6.2017) up until the date of this publication",False
T1124,This is the first time that Bankshot has been tied directly to financial-related hacking and the first time it has been used since November 2017,System Time Discovery,T1124,tram,This is the first time that Bankshot has been tied directly to financial-related hacking and the first time it has been used since November 2017,False
T1124,The times of day that APT33 threat actors were active suggests that they were operating in a time zone close to 04:30 hours ahead of Coordinated Universal Time (UTC),System Time Discovery,T1124,tram,The times of day that APT33 threat actors were active suggests that they were operating in a time zone close to 04:30 hours ahead of Coordinated Universal Time (UTC),False
T1124,"The time of the observed attacker activity coincides with Iran’s Daylight Time, which is +0430 UTC",System Time Discovery,T1124,tram,"The time of the observed attacker activity coincides with Iran’s Daylight Time, which is +0430 UTC",False
T1124,Cadelle and Chafer are most active during the day time within Iran’s time zone and primarily operate during Iran’s business week (Saturday through Thursday),System Time Discovery,T1124,tram,Cadelle and Chafer are most active during the day time within Iran’s time zone and primarily operate during Iran’s business week (Saturday through Thursday),False
T1124,"When the backdoor establishes a connection to the command and control server, it sets the request period time equal to the specified dwell time for the standby mode",System Time Discovery,T1124,tram,"When the backdoor establishes a connection to the command and control server, it sets the request period time equal to the specified dwell time for the standby mode",False
T1124,"If the dwell time value for the active mode has been set, but the package has not been received, the dwell time value is incremented by the dwell time value for the active period",System Time Discovery,T1124,tram,"If the dwell time value for the active mode has been set, but the package has not been received, the dwell time value is incremented by the dwell time value for the active period",False
T1124,This action is repeated until the dwell time value is bigger or equal to the dwell time value for the standby mode,System Time Discovery,T1124,tram,This action is repeated until the dwell time value is bigger or equal to the dwell time value for the standby mode,False
T1124,"Timezone Check The Trojan check to see if the system is configured (“DaylightName”) with one of the following time zones:   Arabic Daylight Time (UTC+3) Arab Daylight Time (UTC+3) Arabian Daylight Time (UTC+4) Middle East Daylight Time (UTC+2) Iran Daylight Time (UTC+3.5)   Human Interaction Check Before executing its functional code, the Trojan presents a dialog box with the following line of code:   Interaction.MsgBox(encodedStringClass.return_user32_bogus_errorcode_(3), MsgBoxStyle.Critical, null);   This dialog box displays  An error occurred while processing user32.dll!, which the user must click the ok button for the Trojan to run its functional code",System Time Discovery,T1124,tram,"Timezone Check The Trojan check to see if the system is configured (“DaylightName”) with one of the following time zones:   Arabic Daylight Time (UTC+3) Arab Daylight Time (UTC+3) Arabian Daylight Time (UTC+4) Middle East Daylight Time (UTC+2) Iran Daylight Time (UTC+3.5)   Human Interaction Check Before executing its functional code, the Trojan presents a dialog box with the following line of code:   Interaction.MsgBox(encodedStringClass.return_user32_bogus_errorcode_(3), MsgBoxStyle.Critical, null);   This dialog box displays  An error occurred while processing file!, which the user must click the ok button for the Trojan to run its functional code",True
